objectid,identifier,filename,compound,title,creator,description,date-actual,date,location,latitude,longitude,Type,subject,format,language,rights,rightsstatement,,image_small,image_thumb,source,display_template
histhea0076,histhea0076,histhea0076.jpg,,Séptimo Festival Anual de Teatro Siglo de Oro<br><br>7th Annual Siglo de Oro Drama Festival,,"Poster for the 7th annual Siglo de Oro drama festival, an annual theater festival that hosted University of Texas at El Paso productions of Spanish classical drama. The event was held at Chamizal National Memorial in El Paso, Texas, March 4-13. Theater troupes from the United States, Mexico and Spain performed various plays by Jorge Manrique, Lope de Vega, Miguel de Cervantes, Calderón de la Barca and Francisco de Rojas Zorrilla. The image is a red banner over a conquistador helmet, sword, crucifix, chalice and book. <br><br> Póster del 7º Festival Anual de Teatro Siglo de Oro, un festival de teatro anual que acogió producciones de teatro clásico en español de la Universidad de Texas en El Paso. El evento se celebró en el Memorial Nacional de El Chamizal, en El Paso, Texas, del 4 al 13 de marzo. Grupos de teatro de Estados Unidos, México y España representaron varias obras de Jorge Manrique, Lope de Vega, Miguel de Cervantes, Calderón de la Barca y Francisco de Rojas Zorrilla. La imagen muestra un estandarte rojo sobre un casco de conquistador, una espada, un crucifijo, un cáliz y un libro.",1981-03-04,1981-03-04,"El Paso, Texas; Aguacalientes, Mexico; Hidalgo, Mexico; Kingsville, Texas; Veracruz, Mexico;  Ciudad de Chihuahua; Murcia, Spain; New York City, New York; Lincoln, Nebraska; Madrid, Spain",31.7678712,-106.5058212,Text; Stillimage,"Hispanic American theater; Poster; Spanish drama--Classical period, 1500-1700; Drama festivals; University of Texas at El Paso; El Paso (Texas); Compañía Julian Romea (organization); Spanish Theatre Repertory Company (organization); Compañía Pequeño Teatro de Madrid (organization); Jorge Manrique; Lope de Vega; Miguel de Cervantes; Calderón de la Barca; Francisco de Rojas Zorrilla; Teatro hispanoamericano; Póster; Drama español--Periodo clásico, 1500-1700; Festivales de teatro; Universidad de Texas en El Paso; El Paso (Texas); Compañía Julian Romea (organización); Compañía de Teatro Español de Repertorio (organización); Compañía Pequeño Teatro de Madrid (organización); Jorge Manrique; Lope de Vega; Miguel de Cervantes; Calderón de la Barca; Francisco de Rojas Zorrilla",images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0077,histhea0077,histhea0077.jpg,,"[Photograph of Teatro Nacional in San Antonio, Texas]<br><br>[Fotografía del Teatro Nacional en San Antonio, Texas]",,"Black and white photograph of the first iteration of Teatro Nacional in San Antonio taken to document the snow fall. The image is a street view of several buildings, including Gardner's Exchange Saloon,  Harness and Saddles, The Berryhouse, Gold Dust and the Laclede Hotel. <br><br> Fotografía en blanco y negro de la primera iteración del Teatro Nacional, en San Antonio, tomada para documentar la caída de nieve. La imagen muestra una vista de varios edificios sobre una calle, incluyendo el Gardner's Exchange Saloon, Harness and Saddles, The Berryhouse, Gold Dust y el Laclede Hotel.",1920s,1920s,"San Antonio, TX",29.4254448,-98.4981727,Stillimage,Hispanic American theater; Photograph; Teatro Nacional; San Antonio (Texas); Building; Street photography; Teatro hispanoamericano; Fotografía; Teatro Nacional; San Antonio (Texas); Edificio; Fotografía de calle,images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0078,histhea0078,histhea0078.jpg,,[Photograph of Los Angeles' Temple Hall]<br><br>[Fotografía del Salón Temple de Los Ángeles],,"Black and white photograph of the Temple Hall theater in Los Angeles owned by Don Juan [Unknown] in which touring Mexican theater companies were invided to perform. The theater existed from 1859 to 1892.The image is of a street corner and building. <br><br> Fotografía en blanco y negro del teatro Temple Hall de Los Ángeles, propiedad de Don Juan [appellido desconocido], en el que se invitaba a actuar a compañías de teatro mexicanas que se encontraran de gira. El teatro existió de 1859 a 1892. La imagen muestra una esquina de la calle y del edificio.",1870s,1870s,"Los Angeles, California",34.0522342,-118.2436849,Stillimage,Hispanic American theater; Photograph; Theater; Temple Hall; Building; Los Angeles (California); Teatro hispanoamericano; Fotografía; Teatro; Salón Temple; Edificio; Los Ángeles (California),images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0079,histhea0079,histhea0079.jpg,,[Photograph of a Centro Español in West Tampa]<br><br>[Fotografía de un Centro Español en West Tampa],,"Black and white photograph of a Centro Español in West Tampa, which housed a mutual aid society and theater company. The image is of a building on a street corner. <br><br> Fotografía en blanco y negro de un Centro Español en West Tampa, que albergaba una sociedad de ayuda mutua y una compañía de teatro. La imagen muestra un edificio en una esquina de la calle.",1900,1900,"West Tampa, Florida",27.9617916,-82.4834171,Stillimage,Hispanic American theater; Photograph; Centro Español (organization); Theater; mutual aid societies; Building; West Tampa (Florida); Teatro hispanoamericano; Fotografía; Centro Español (organización); Teatro; Sociedades de ayuda mutua; Edificio; West Tampa (Florida),images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0080,histhea0080,histhea0080.jpg,,[El Teatro Campesino conmemorative poster]<br><br>[Póster conmemorativo de El Teatro Campesino],El Teatro Campesino,"Full color, commemorative poster for El Teatro Campesino that includes the Aztec calendar, stone face, an Aztec temple, corn and drawings of people in various costumes. <br><br> Póster conmemorativo a todo color de El Teatro Campesino que incluye el calendario azteca, una cara de piedra, un templo azteca, maíz y dibujos de personas con diversos vestuarios.",,,"San Juan Bautista, California",36.8456064,-121.5411929,Stillimage,Hispanic American theater; Poster; Teatro Campesino (organization); Commemorations; Teatro hispanoamericano; Póster; Teatro Campesino (organización); Conmemoraciones,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0081,histhea0081,histhea0081.jpg,,Teatro Escambray's First National Tour<br><br>Primera gira nacional del Teatro Escambray,Teatro Escambray,"Poster that advertises Teatro Escambray from Cuba's first national tour, sponsored by Teatro Mestizo. The event took place at the San Diego High School Auditorium in San Diego, California. Teatro Mestizo was directed by Ramón ""Chunky"" Sánchez. The image is a print by Herbert Sigüenza of a man in a straw hat holding a guitar and a woman holding theater masks with a Cuban flag in the background. <br><br> Póster que anuncia la primera gira nacional del Teatro Escambray de Cuba, patrocinada por Teatro Mestizo. El evento tuvo lugar en el auditorio de la escuela preparatoria San Diego, en San Diego, California. El Teatro Mestizo fue dirigido por Ramón ""Chunky"" Sánchez. La imagen muestra una impresión de Herbert Sigüenza de un hombre con sombrero de paja que sostiene una guitarra y una mujer que sostiene máscaras de teatro con una bandera cubana de fondo.",1982-08-05,1982-08-05,"San Diego, California",32.7200025,-117.1531757,Stillimage; Text,Hispanic American theater; Poster; Teatro Escambray (organization); Teatro Mestizo (organization); San Diego (California); Teatro hispanoamericano; Póster; Teatro Escambray (organización); Teatro Mestizo (organización); San Diego (California),images/jpg,Eng,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0082,histhea0082,histhea0082.jpg,,"Pro Arte Grateli y Enrique Beltran Carrusel presentan a Ana Margarita Menéndez, Gustavo Rojas y el primer actor Manolo Coego en La Fierecilla Domada de William Shakespeare<br><br>Pro Arte Grateli and Enrique Beltran Carrusel present Ana Margarita Menéndez, Gustavo Rojas and first-time actor Manolo Coego in William Shakespeare's The Taming of the Shrew",Pro Arte Grateli,"Poster advertising Pro Arte Grateli's production of ""La Fierecilla Domada"" [""The Taming of the Shrew""], directed by Mario Martín. Actors include Ana Margarita Menéndez, Gustavo Rojas, Manolo Coego, Miguel Angel Abadia, Julie de Grandy, Evelio Taillacq, Franco Iglesias, Paul D'Alba, Cristina Coego, Sissy Silva, Mary Lynn Portela and Danilo Dominguez. Musical direction by María Pérez, costumes by Antonio, set design and lighting by Antonio and Demetrio.  Pro Arte Grateli producers include Marta Pérez, Pili de la Rosa and Demetrio. <br><br> Poster que anuncia la producción de Pro Arte Grateli de ""La fierecilla domada"", dirigida por Mario Martín. Actores: Ana Margarita Menéndez, Gustavo Rojas, Manolo Coego, Miguel Angel Abadia, Julie de Grandy, Evelio Taillacq, Franco Iglesias, Paul D'Alba, Cristina Coego, Sissy Silva, Mary Lynn Portela y Danilo Domínguez. Dirección musical de María Pérez; vestuario de Antonio; escenografía e iluminación de Antonio y Demetrio. Los productores de Pro Arte Grateli eran Marta Pérez, Pili de la Rosa y Demetrio.",,,"Miami, Florida",25.7616798,-80.1917902,Text,Hispanic American theater; Poster; Pro Arte Grateli (organization); Enrique Beltran Carrusel; William Shakespeare; Ana Margarita Menéndez; Gustavo Rojas; Manolo Coego; Miguel Angel Abadia; Julie de Grandy; Evelio Taillacq; Franco Iglesias; Paul D'Alba; Cristina Coego; Sissy Silva; Mary Lynn Portela; Danilo Dominguez; María Pérez; Antonio; Demetrio; Marta Pérez; Pili de la Rosa; Actors; Actresses; Theatrical producers and directors; Teatro hispanoamericano; Póster; Pro Arte Grateli (organización); Enrique Beltrán Carrusel; William Shakespeare; Ana Margarita Menéndez; Gustavo Rojas; Manolo Coego; Miguel Angel Abadia; Julie de Grandy; Evelio Taillacq; Franco Iglesias; Paul D'Alba; Cristina Coego; Sissy Silva; Mary Lynn Portela; Danilo Domínguez; María Pérez; Antonio; Demetrio; Marta Pérez; Pili de la Rosa; Actores; Actrices; Productores y directores de teatro,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0083,histhea0083,histhea0083.jpg,,"Quinto Festival de los Teatros Chicanos, Primer Encuentro Latino Americano: Somos Uno Porque America es Una<br><br>Fifth Chicano Theater Festival, First Latin American Encounter: We are One because America is One",,"Poster for the Quinto Festival de los Teatros Chicanos, first Latin American encounter. Theater troupes from the United States led workshops with troupes from Latin America. The background image is a watermark collage photographs and symbols. <br><br>Póster del Quinto Festival de los Teatros Chicanos, primer encuentro latinoamericano. Compañías de teatro de los Estados Unidos dirigieron talleres a compañías de teatro de Latinoamerica. La imagen de fondo muestra un collage de fotografías y símbolos.",1974-06-24,1974-06-24,"Ciudad de México, México",19.4326077,-99.133208,Text,Hispanic American theater; Poster; Drama festivals; Workshops (Adult education); Festival de los Teatros Chicanos; Mexico City (Mexico); Teatro hispanoamericano; Póster; Festivales de teatro; Talleres (educación de adultos); Festival de los Teatros Chicanos; Ciudad de México (México),images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0084,histhea0084,histhea0084.jpg,,El Teatro Bilingue de Houston presenta Los Soles Truncos por René Marques<br><br>El Teatro Bilingue de Houston presents Los Soles Truncos [Half Suns] by René Marques,,"Poster advertising El Teatro Bilingue de Houston's production of René Marques' ""Los Soles Truncos"" [""The Half Suns""] in Houston, Texas. The stylized image is of a red and blue checkered floor, the silhouette of a woman in a dress running toward a door or window that casts a long shadow. <br><br> Póster que anuncia la producción de El Teatro Bilingüe de Houston ""Los soles truncos"", de René Marques, en Houston, Texas. La imagen estilizada muestra un piso a cuadros rojos y azules y la silueta de una mujer con vestido corriendo hacia una puerta o ventana que proyecta una sombra larga.",1978-01-13,1978-01-13,"Houston, Texas",29.7505023,-95.3295647,Stillimage; Text,Hispanic American theater; Poster; Teatro Bilingue de Houston; René Marques; Houston (Texas); Teatro hispanoamericano; Póster; Teatro Bilingüe de Houston; René Marques; Houston (Texas),images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0085,histhea0085,histhea0085.jpg,,San Juan Bosco presenta Santa Barbara: historia de una virgen y martir cristiana<br><br>San Juan Bosco presents Saint Barbara: The history of a virgin and Christian martyr,,"Poster advertising San Juan Bosco's production of ""Santa Barbara: Historia de una virgen y mártir cristiana"" [Saint Barbara: The history of a virgin and Christian martyr], directed by Antonio Losada, starring Mirta Bermudez as Santa Barbara, set design by Demetrio and screenplay by Marin Diaz. The event took place at the Dade County Auditorium on November 30, 1980. The image is a black and white copy of a prayer card depicting Saint Barbara holding a chalice, sword and feather. <br><br> Póster publicitario de la producción de San Juan Bosco ""Santa Bárbara: historia de una virgen y mártir cristiana"", dirigida por Antonio Losada; protagonizada por Mirta Bermúdez como Santa Bárbara; escenografía de Demetrio; y guión de Marín Díaz. El acto tuvo lugar en el Auditorio del Condado de Dade el 30 de noviembre de 1980. La imagen muestra una copia en blanco y negro de una estampa que representa a Santa Bárbara con un cáliz, una espada y una pluma.",1980-11-30,1980-11-30,"Miami, Florida",25.7729289,-80.2410345,Text; Stillimage,"Hispanic American theater; Flyer; Play--Religious aspects--Catholic Church; Barbara, Saint; Mirta Bermudez; Antonio Losada; Marin Diaz; Dade County Auditorium; Miami (Florida); Teatro hispanoamericano; Folleto; Obra de teatro--Aspectos religiosos--Iglesia católica; Bárbara, Santa; Mirta Bermúdez; Antonio Losada; Marín Díaz; Auditorio del Condado de Dade; Miami (Florida)",images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0086,histhea0086_001,histhea0086_001.jpg,histhea0086_002.jpg;histhea0086_003.jpg;histhea0086_004.jpg;histhea0086_005.jpg,The Puerto Rican Traveling Theatre presents Noo Yall (New York)<br><br>Puerto Rican Traveling Theatre [El Teatro Itinerante Puertorriqueño] presenta Noo Yall (Nueva York)],,"Playbill for The Puerto Rican Traveling Theatre's production of Jaime Carrero's ""Noo Yall"" (New York), directed by Pablo Cabrera and produced by Miriam Colón. The program includes a description of The Puerto Rican Traveling Theatre company, information about funding, credits, cast of characters, short biographies of the troupe members, staff listing, acknowledgements and a schedule of The  Puerto Rican Traveling Theatre's performances. The cover image is a black and white printing of two faces with a cityscape in the background. <br><br> Programa de la producción del Puerto Rican Traveling Theatre [El Teatro Itinerante Puertorriqueño] de la obra de Jaime Carrero ""Noo Yall"" (Nueva York), dirigida por Pablo Cabrera y producida por Miriam Colón. El programa incluye una descripción del Puerto Rican Traveling Theatre [El Teatro Itinerante Puertorriqueño], información sobre financiación, créditos, elenco de personajes, breves biografías de los miembros de la compañía, listado del personal, agradecimientos y un calendario de las presentaciones de la Compañía de Teatro Latino de Chicago. La imagen de la portada muestra una impresión en blanco y negro de dos rostros con un paisaje urbano de fondo.",1973,1973,"New York, New York",40.740167,-73.9962099,Stillimage; Text,Hispanic American theater; Playbills; The Puerto Rican Traveling Theatre (organization); New York (New York); Actors; Actresses; Theatrical producers and directors; Jaime Carrero; Pablo Cabrera; Miriam Colon; Frank Askin; Carmen J. Bonefort; Noemí Calejo; Ernesto Concepción; Margarita Cotto; Cheri Couture; Hector Elías; Ricardo Matamoros; Clint McCown; Jesús Papoleto Meléndez; Dylcia Pagán; Iraida Polanco; Francisco Prado; Ron Ryan; James Víctor; Teatro hispanoamericano; Programas de teatro; Teatro Itinerante Puertorriqueño/The Puerto Rican Traveling Theatre (organización); Nueva York (Nueva York); Actores; Actrices; Productores y directores teatrales; Jaime Carrero; Pablo Cabrera; Miriam Colón; Frank Askin; Carmen J. Bonefort; Noemí Calejo; Ernesto Concepción; Margarita Cotto; Cheri Couture; Héctor Elías; Ricardo Matamoros; Clint McCown; Jesús Papoleto Meléndez; Dylcia Pagán; Iraida Polanco; Francisco Prado; Ron Ryan; James Víctor,images/jpg,Eng,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0087,histhea0087_001,histhea0087_001.jpg,histhea0087_002.jpg;histhea0087_003.jpg,Astucias por Heredar un sobrino a un tío<br><br>Tricks to Inherit: A Nephew from his Uncle,Fermín de Reygadas,"Prompt book cover for ""Astucias por Heredar un sobrino a un tío"" [""Tricks to Inherit: A Nephew from his Uncle""], written by Fermín de Reygadas. ""Astucias"" is the first play documented in what was to become the United States, performed in San Francisco in 1790. <br><br> Portada del libro ""Astucias por heredar un sobrino a un tío"", escrito por Fermín de Reygadas. ""Astucias"" es la primera obra de teatro documentada en lo que se convertiría en Estados Unidos, presentada en San Francisco en 1790.",1789,1789,"San Francisco, California",37.774929,-122.419418,Text,Hispanic American theater; Prompt book; Fermín de Reygadas; San Francisco (California); Teatro hispanoamericano; Libro; Fermín de Reygadas; San Francisco (California),images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0088,histhea0088_001,histhea0088_001.jpg,histhea0088_002.jpg,People's theatre. Compañía Trucha<br><br>Teatro del pueblo. Compañía Trucha,Compañía Trucha,"Flyers in English and Spanish that provide information about Compañía Trucha/People's Theatre, circa 1975. The flyers includes a black and white photograph of actors on stage. <br><br> Folletos en inglés y español que proporcionan información sobre la Compañía Trucha/People's Theater [Teatro del Pueblo], hacia 1975. Los folletos incluyen una fotografía en blanco y negro de los actores en el escenario.",1970s,1970s,"Chicago, Illinois",41.8570034,-87.6561481,Text; Stillimage,Hispanic American theater; Flyer; Compañia Trucha (organization); Chicago (Illinois); Teatro hispanoamericano; Folleto; Compañía Trucha (organización); Chicago (Illinois),images/jpg,Eng; Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0089,histhea0089,histhea0089.jpg,,"Debut of Marianela by the theater company, La Farándula, in the Hecksher Foundation theater<br><br>Debut de la Companía Artística La Farándula en el teatro Hecksher Foundation, Marianela",La Farándula,"Poster advertising the debut of ""Marianela"" by the theater company, La Farándula, in the Hecksher Theater. The play ""Marianela"" was based on the Benito Pérez Galdós' 1878 novel of the same title. <br><br> Póster que anuncia el estreno de ""Marianela"" por la compañía de teatro La Farándula en el Teatro Hecksher. La obra ""Marianela"" fue basada en la novela del mismo título de Benito Pérez Galdós de 1878.",1943-11-28,1943-11-28,"Nueva York, New York",40.7744146,-73.9656177,Text; Stillimage,Hispanic American theater; Poster; La Farándula (organization); Hecksher Theater; New York (New York); Benito Pérez Galdós; Teatro hispanoamericano; Póster; La Farándula (organización); Teatro Hecksher; Nueva York (Nueva York); Benito Pérez Galdós,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0090,histhea0090,histhea0090.jpg,,"El Conjunto de Arte Hispano presenta bajo la dirección de Luis Mandret dos grandes obras, originales de Jesús Solís: El Negro que Tenía la Visión Clara y La Perla de las Antillas<br><br>The Conjunto de Arte Hispano presents two great works by Jesús Solís: El Negro que Tenía la Visión Clara [The Black Man with Clear Vision] and La Perla de las Antillas [The Pearl of the Antilles] directed by Luis Mandret ",,"News clipping advertising El Conjunto de Arte Hispano's presentation of Jesús Solís' plays, ""El Negro que Tenía la Visión Clara"" and ""La Perla de las Antillas,"" directed by Luis Mandret; including leading lady, Raquel Abella and Cuban actor Edelmiro Borrás. The clipping also announces variety acts. <br><br> Recorte de periódico en el que se anuncia la presentación por parte de El Conjunto de Arte Hispano de las obras de teatro de Jesús Solís, ""El negro que tenía la visión clara"" y ""La perla de las Antillas"", dirigidas por Luis Mandret; incluye a la protagonista Raquel Abella y al actor cubano Edelmiro Borrás. El recorte también anuncia actos de variedades.",1941-10-17,1941-10-17,"Nueva York, New York",40.7994836,-73.9523404,Text,"Hispanic American theater; News clipping; El Conjunto de Arte Hispano (organization); Jesus Solis; Raquel Abella; Edelmiro Borrás; Music-halls (Variety-theaters, cabarets, etc.); Teatro hispanoamericano; Recorte de periódico; El Conjunto de Arte Hispano (organización); Jesús Solís; Raquel Abella; Edelmiro Borrás; Salones de música (teatros de variedades, cabarets, etc.)",images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0091,histhea0091,histhea0091.jpg,,"Chalet de D'Or Juan Jose protagonistas Mary Reid y Luis Mandret<br><br>Chalet de D'Or Juan Jose, starring Mary Reid and Luis Mandret",Chalet de D'Or,"Poster advertising the production of ""Juan José"" at Chalet de D'Or in the Bronx, New York, starring Mary Reid and Luis Mandret. The poster also advertises a dance with the Professor Juanito Sanabria's orquestra. <br><br> Póster que anuncia la producción ""Juan José"" en el Chalet de D'Or en el Bronx, Nueva York, protagonizada por Mary Reid y Luis Mandret. El póster también anuncia un baile con la orquesta del profesor Juanito Sanabria.",1943-04-11,1943-04-11,"El Bronx, New York",40.8156251,-73.9035798,Text,Hispanic American theater; Poster; Musical theater; Juan Jose; Mary Reid; Luis Mandret; Juanito Sanabria; New York (New York); Teatro hispanoamericano; Póster; Teatro musical; Juan José; Mary Reid; Luis Mandret; Juanito Sanabria; Nueva York (Nueva York),images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0096,histhea0096,histhea0096.jpg,,"[Photograph of Lydia Mendoza in a convertible at Colonia Ocampo in Mexico City]<br><br>[Fotografía de Lidia Mendoza en un vehículo convertible, en la Colonia Ocampo de la Ciudad de México]",,"Black and white photograph of Tejana singer/performer Lydia Mendoza on a performance tour through Mexico. The image shows three women and four men in a convertible car at Colonia Ocampo in Mexico City. <br><br> Fotografía en blanco y negro de la cantante y artista tejana Lydia Mendoza durante su recorrido por México. La imagen muestra a tres mujeres y cuatro hombres en un automóvil convertible, en la Colonia Ocampo de la Ciudad de México.",,,"Ciudad de México, México",19.4326077,-99.133208,Stillimage,"Hispanic American theater; Photograph; Automobiles, Convertible; Lydia Mendoza; Mexico City (Mexico); Mendoza Family Touring Show; Teatro hispanoamericano; Fotografía; Automóviles convertibles; Lidia Mendoza; Ciudad de México (México); Espectáculo itinerante de la familia Mendoza",images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0097,histhea0097,histhea0097.jpg,,"[Photograph of a woman in Zarzuela costume]<br><br>[Fotografía de Lidia Mendoza en un vehículo convertible, en la Colonia Ocampo de la Ciudad de México]",,Black and white professional photograph of a woman in a Zarzuela dress and headpiece. The photograph has two inscriptions: [Solita] Ruiz and Nava Studio. <br><br> Fotografía profesional en blanco y negro de una mujer con vestido de zarzuela y tocado. La fotografía tiene dos inscripciones: [Solita] Ruiz y Estudio Nava.,,,[Unknown],,,Stillimage,Hispanic American theater; Photograph; Zarzuela; Dance costume; Musical theater; Teatro hispanoamericano; Fotografía; Zarzuela; Vestuario de baile; Teatro musical,images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0098,histhea0098,histhea0098.jpg,,[Photograph of Teatro Hispano with La Chata Noloesca y su compañia on marquee]<br><br>[Fotografía del Teatro Hispano con La Chata Noloesca y su compañia en la marquesina],,"Black and white photograph of Teatro Hispano. The marquee advertises La Chata Noloesca and her company, Bobby Capó, Belia Areu, Chispas, Rugon, Rolando, 6 Coristas, and the 1942 film, ""Bajó un ángel del cielo"" [""An Angel Came Down from Heaven""] with Zully Moreno. The image is of the front of the theater, theater marquee, people standing outside the theater and two cars parked on the street. <br><br> Fotografía en blanco y negro del Teatro Hispano. La marquesina anuncia a La Chata Noloesca y su compañía: Bobby Capó, Belia Areu, Chispas, Rugon, Rolando, 6 coristas y la película de 1942 ""Bajó un ángel del cielo"", con Zully Moreno. La imagen muestra la fachada del teatro, la marquesina del teatro, gente de pie fuera del teatro y dos coches estacionados en la calle.",1942,1942,"Nueva York, New York",40.8008024,-73.945961,Stillimage,Hispanic American theater; Photograph; Teatro Hispano; Theater; Building; Marquees; La Chata Noloesca; Bobby Capó; Belia Areu; Chispas; Zully Moreno; Teatro hispanoamericano; Fotografía; Teatro Hispano; Teatro; Edificio; Marquesinas; La Chata Noloesca; Bobby Capó; Belia Areu; Chispas; Zully Moreno,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0099,histhea0099,histhea0099.jpg,,[Photograph of Susy Astol in a Tehuana costume]<br><br>[Fotografía de Susy Astol con vestuario de tehuana],Corona Studio,"Black and white photograph of vaudeville acrobat, dancer and comedianne, Susy Astol, in a Tehuana dress and headpiece, taken by Corona Studio. <br><br> Fotografía en blanco y negro de la acróbata, bailarina y comediante de vodevil, Susy Astol, con un vestido de tehuana y un tocado, tomada por el Estudio Corona.",,,"San Antonio, Texas",29.4241219,-98.4936282,Stillimage,Hispanic American theater; Photograph; Susy Astol; Vaudeville; Carpa; Tent shows; Circus perfomers; Headdresses--Mexican; San Antonio (Texas); Teatro hispanoamericano; Fotografía; Susy Astol; Vodevil; Espectáculos de carpa; Artistas de circo; Tocados--Mexicanos; San Antonio (Texas),images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0100,histhea0100,histhea0100.jpg,,Theatre Teatro presents Carmen Zapata in Uprooted<br><br>Teatro Teatro presenta a Carmen Zapata en Uprooted [Desarriagado],Theatre Teatro,"Advertisement for the Bilingual Foundation of the Arts Theatre Teatro's production of ""Uprooted,"" written by J. Humberto Robles-Arenas, directed by Margarita Galban and starring Carmen Zapata. Includes various positive reviews of the play, which appeared in The State Hornet, The Sacramento Bee, Pasadena Star News, Santa Paula Daily Chronicle, The Fresno Bee and the Visalia Times-Delta. Translation of ""Los desarraigados"" produced by Carmen Zapata's own bilingual foundatino of the arts, a showcase of Latino Hollywood. <br><br>Anuncio publicitario de ""Uprooted"" [""Desarriagado""], producción del Teatro de la Fundación Bilingüe de las Artes. Escrita por J. Humberto Robles-Arenas, dirigida por Margarita Galbán y protagonizada por Carmen Zapata. Incluye varias críticas positivas de la obra, aparecidas en The State Hornet, The Sacramento Bee, Pasadena Star News, Santa Paula Daily Chronicle, The Fresno Bee y Visalia Times-Delta. ""Uprooted"" es una traducción al inglés de ""Los desarraigados"" y fue producida por la fundación bilingüe de Carmen Zapata, un escaparate del Hollywood latino.",1980-03-18,1980-03-18,"Los Angeles, California",34.0774405,-118.225022,Text; Stillimage,Hispanic American theater; Advertisement; Carmen Zapata; Theatre Teatro (organization); Theater--Reviews; Bilingual Foundation of the Arts (organization); Los Angeles (California); Teatro hispanoamericano; Publicidad; Carmen Zapata; Teatro (organización); Teatro--Críticas; Fundación Bilingüe de las Artes (organización); Los Ángeles (California),images/jpg,Eng,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
